name,zip,orders,month,delivery_service
Pittoreske Schmankerl,6842,636,1,competition
Sonnige Kaminzimmer,1100,204,1,competition
Bäuerliche Waldhaus,8045,655,1,competition
Stilvolle Hof,1190,377,1,competition
Wirtshaus Weinbar,6143,372,1,competition
Weinstube Herrenhaus,1170,454,1,competition
Stern Schanke,1230,531,1,competition
Edelweiß Rathskeller,6020,208,1,competition
Bäuerliche Festscheune,4020,465,1,competition
Glanzvolle Kneipenlokal,1100,1,1,competition
Grüne Hof,6426,43,1,competition
Rasante Braustube,1030,974,1,competition
Schöne Hofbräu,1160,550,1,competition
Geheimnisvolle Brauerei,8700,953,1,competition
Holz Tisch,2431,545,1,competition
Frische Klause,1180,210,1,competition
Goldene Krug,1120,0,1,competition
Rote Pinte,1220,409,1,competition
Nostalgische Küche,8501,493,1,competition
Rustikale Gesellschaftsraum,7000,7,1,competition
Goldene Café,1200,9,1,competition
Ehrwürdige See,4600,9,1,competition
Moderne Pinte,1030,9,1,competition
Grüne Weinlokal,1220,5,1,competition
Wolkenkratzer See,1070,5,1,competition
Berg Dorf,3500,326,1,competition
Köstliche Felsenkeller,4421,723,1,competition
Fröhliche Taverna,8010,898,1,competition
Frische Soda fountain,1150,246,1,competition
Wiener Speiselokal,1120,7,1,competition
Roter Keller,2401,49,1,competition
Countrified Platz,1070,224,1,competition
Bauer Tal,4481,816,1,competition
Schöne Gastzimmer,1010,10,1,competition
Elegante Schanze,4030,169,1,competition
Ehrwürdige Palast,8020,204,1,competition
Kleine Brauerei,1100,207,1,competition
Traditionsreiche Jausenstation,8020,527,1,competition
Silberne Bierbrunnen,6020,737,1,competition
Ruhige Dorfschenke,4210,204,1,competition
Prachtvolle Festscheune,3100,518,1,competition
Grüne Schlösschen,5020,84,1,competition
Verzauberte Club,2351,781,1,competition
Hof Herrenhaus,1120,8,1,competition
Sonnen Wirt,1080,0,1,competition
Hof Grillplatz,1100,979,1,competition
Grüne Speiselokal,3390,125,1,competition
Traditionsreiche Gasthof,1200,189,1,competition
Glanzvolle Krug,1070,5,1,competition
Idyllische Rathskeller,8020,364,1,competition
Wirtshaus Eatery,6330,324,1,competition
Heimat Grillplatz,1090,777,1,competition
Blaue Gourmet,3170,6,1,competition
Kultivierte Zirbelstube,8010,87,1,competition
Sonnige Bierstube,8055,86,1,competition
Neue Burg,8051,1905,1,competition
Berg Ratsstube,5020,164,1,competition
Glanzvolle Braustube,4020,163,1,competition
Himmel Braustube,1090,233,1,competition
Holz Hütte,1030,933,1,competition
Wein Pinte,4020,454,1,competition
Exotische Rittersaal,1100,248,1,competition
Nostalgische Rathskeller,9020,697,1,competition
Berg Dorfschenke,4860,890,1,competition
Magische Speakeasy,5020,45,1,competition
Königliche Schlösschen,6700,284,1,competition
Romantische Almhütte,8010,696,1,competition
Blaue Schenke,1050,650,1,competition
Nostalgische Brauhaus,4020,1053,1,competition
Mozart Speisesaal,6900,210,1,competition
Romantische Kaminzimmer,1050,43,1,competition
Blumen Schänke,8042,1174,1,competition
Silberne Ginmill,1160,375,1,competition
Opulent Alm,1030,1341,1,competition
Glänzende Jausenstation,1190,981,1,competition
Bäuerliche Waldhaus,1060,551,1,competition
Wiener Dorf,6262,321,1,competition
Stilvolle Krug,1050,1946,1,competition
Herbstliche Tafelspitz,1230,290,1,competition
Roter Hangout,9020,83,1,competition
Traditionsreiche Bauernhof,1180,832,1,competition
Fröhliche Grillplatz,2630,324,1,competition
Heimat Stube,1230,267,1,competition
Ruhige Klause,1030,156,1,competition
Magische Club,6500,173,1,competition
Gastfreundliche Kneipenlokal,1110,0,1,competition
Neue Gastgewölbe,6020,165,1,competition
Heimat Schenke,8054,124,1,competition
Geheimnisvolle Blick,1100,568,1,competition
Magische Hütte,1040,0,1,competition
Wirtshaus Gaststube,1210,42,1,competition
Sonnen Schänke,9020,890,1,competition
Fröhliche Weinbar,1220,615,1,competition
Königliche Blick,1060,6,1,competition
Große Eatery,9500,667,1,competition
Legendary Dorf,6020,779,1,competition
Sonnige Schlemmerparadies,5020,4,1,competition
Grüne Soda fountain,4063,408,1,competition
Prachtvolle Herrenhaus,1190,547,1,competition
Ruhige Verköstigungszimmer,4600,615,1,competition
Kleine Brauerei,9020,44,1,competition
Fröhliche Gaststube,5020,166,1,competition
Heimat Kneipenlokal,8020,932,1,competition
Gute Gourmet,8052,6,1,competition
Traditionelle Hofladen,1150,490,1,competition
Malerische Pizzeria,4050,634,1,competition
Kultivierte Tafelspitz,1210,145,1,competition
Kaiser Scheune,1220,612,1,competition
Ländliche Stüberl,8010,46,1,competition
Schloss Palast,8111,932,1,competition
Bäuerliche Grillroom,8010,122,1,competition
Gute Braustube,1100,898,1,competition
Blaue Gastgewölbe,3423,286,1,competition
Wiener Zirbelstube,1170,487,1,competition
Pittoreske Zirbelstube,6020,166,1,competition
Kultivierte Gasthof,6284,83,1,competition
Rote Wirtshaus,6112,3,1,competition
Erfahrene Heuriger,8010,1,1,competition
Alpen Dorf,5020,247,1,competition
Gastfreundliche Hofbräu,3500,206,1,competition
Opulent See,1060,42,1,competition
Ländliche Grillplatz,1220,445,1,competition
Hohe Waldhaus,6845,436,1,competition
Prachtvolle Ratsstube,4600,496,1,competition
Pittoreske Weinbar,1130,7,1,competition
Traditionelle Winkel,4020,551,1,competition
Schloss Bodega,8750,327,1,competition
Bäuerliche Festscheune,8010,491,1,competition
Maritime Zirbelstube,8700,573,1,competition
Blumen Eatery,3910,124,1,competition
Winterliche Rittersaal,4030,488,1,competition
Sonnen Eck,8077,169,1,competition
Holz Schenke,3130,949,1,competition
Königliche Weinstube,7000,88,1,competition
Traditionelle Hof,5111,458,1,competition
Sanfte Brauerei,1030,491,1,competition
Sanfte Schänke,1060,7,1,competition
Große Ort,1030,8,1,competition
Zirben Stube,1020,549,1,competition
Ländliche Speiselokal,4020,461,1,competition
Stille Soda fountain,4020,0,1,competition
Gebackene Watering hole,1010,263,1,competition
Bäuerliche Waldhaus,8582,9,1,competition
Königliche Jausenstation,1010,1,1,competition
Verzauberte Taverne,6900,129,1,competition
Rustikale Weinbar,1200,8,1,competition
Ruhige Hangout,3040,209,1,competition
Verzauberte Inn,1130,487,1,competition
Romantische Almhütte,1190,129,1,competition
Heimat Blick,1130,84,1,competition
Rauchige Festscheune,1140,320,1,competition
Legendary Zimmer,1210,611,1,competition
Verträumte Pizzeria,2103,168,1,competition
Himmel Schmankerl,1100,777,1,competition
Gute Hütte,1150,143,1,competition
Himmel Stüberl,1020,583,1,competition
Gebackene Schankstube,6170,131,1,competition
Festliche Kneipe,8041,373,1,competition
Goldene Almhütte,4040,2,1,competition
Rasante Brauhaus,6600,368,1,competition
Holz Krug,1080,572,1,competition
Kleine Brauerei,1100,264,1,competition
Gastfreundliche Taverne,4810,365,1,competition
Wein Palast,1060,897,1,competition
Magische Stüberl,4020,46,1,competition
Sonnen Schanze,5020,735,1,competition
Bunte Gesellschaftsraum,1220,130,1,competition
Sanfte Weinbistro,4040,492,1,competition
Gute Zimmer,1190,87,1,competition
Romantische Hofladen,1140,84,1,competition
Romantische Ginmill,1150,610,1,competition
Frische Speisesaal,1030,605,1,competition
Neue Bräustüberl,1080,264,1,competition
Kleine Brauerei,8010,166,1,competition
Gute Weinkneipe,1060,633,1,competition
Verträumte Weinkneipe,1030,7,1,competition
Blumen Café,2700,44,1,competition
Weinstube Weinlokal,1100,144,1,competition
Verträumte Café,1100,50,1,competition
Nostalgische Ort,1110,662,1,competition
Gastfreundliche Lokal,1020,581,1,competition
Prachtvolle Krug,8020,7,1,competition
Quaint Grillplatz,1100,647,1,competition
Idyllische Scheune,1110,302,1,competition
Alte Juke joint,1160,260,1,competition
Schloss Brauerei,4020,250,1,competition
Adventurous Wirtshaus,1170,5,1,competition
Adventurous Stube,1060,124,1,competition
Grüne Speisesaal,1070,294,1,competition
Ländliche Zimmer,7201,411,1,competition
Holz Juke joint,1150,320,1,competition
Mühle Kaminzimmer,6020,5,1,competition
Countrified Heuriger,4030,236,1,competition
Mozart Scheune,9020,125,1,competition
Blauer Palast,1110,1,1,competition
Ruhige Soda fountain,8020,834,1,competition
Edle Südseeparadies,1150,773,1,competition
Edelweiß Scheune,4053,403,1,competition
Bunte Ginmill,5020,2,1,competition
Goldene Schlemmerparadies,6832,7,1,competition
Nostalgische Esszimmer,5020,3,1,competition
Goldene Kneipe,1040,10,1,competition
Moderne Kellerstüberl,6020,856,1,competition
Rasante Hangout,1100,236,1,competition
Gemütliche Keller,8501,575,1,competition
Zirben Pizzeria,8322,91,1,competition
Gebackene Brauerei,4400,689,1,competition
Nostalgische Gaststube,1090,405,1,competition
Grüne Bodega,3160,953,1,competition
Gasthof Tanzlokal,5026,963,1,competition
Romantische Schenke,2136,288,1,competition
Holz Wanderhütte,8010,754,1,competition
Kleine Brauerei,1090,350,1,competition
Alpine Schanze,8010,209,1,competition
Alpen Café,8700,7,1,competition
Elegante Hofladen,1160,4,1,competition
Quaint Weinkeller,1150,6,1,competition
Mühle Tanzschuppen,3300,433,1,competition
Hof Eck,1010,1,1,competition
Scharfe Winery,1220,493,1,competition
Geheimnisvolle Kellerstüberl,1210,290,1,competition
Köstliche Südseeparadies,8101,980,1,competition
Grüne Weinkeller,8010,4,1,competition
Herzog Bierstube,1200,204,1,competition
Gesellige Weinkeller,5020,43,1,competition
Schöne Palast,1090,205,1,competition
Erfahrene Bodega,1170,181,1,competition
Rauchige Herberge,8020,327,1,competition
Exotische Dorf,5020,322,1,competition
Herzog Salons,8403,406,1,competition
Silberne Burg,1150,288,1,competition
Bäuerliche Festscheune,1120,865,1,competition
Bunte Garten,1120,723,1,competition
Verträumte Hofbräu,1160,8,1,competition
Alpine Weinbistro,8010,247,1,competition
Malerische Weinbistro,1140,4,1,competition
Wald Stuben,5020,733,1,competition
Weinstube Taverne,8010,59,1,competition
Edelweiß Esszimmer,1210,283,1,competition
Gasthof Alm,1150,896,1,competition
Nostalgische Pizzeria,3002,124,1,competition
Geheimnisvolle Bierbrunnen,1040,177,1,competition
Heimat Zirbelstube,6900,8,1,competition
Herzog Tisch,5020,8,1,competition
Wolkenkratzer Brauerei,3100,5,1,competition
Bustling Pizzeria,8010,0,1,competition
Edle Keller,1050,4156,1,competition
Bäuerliche Herberge,1070,4,1,competition
Rauchige Heuriger,1050,6,1,competition
Große Hofbräu,4840,724,1,competition
Berg Wirtshaus,1020,290,1,competition
Bäuerliche Festscheune,1100,171,1,competition
Countrified Dorf,4040,772,1,competition
Fröhliche Salons,6200,248,1,competition
Quaint Schanze,8101,4,1,competition
Weinstube Garten,3240,3,1,competition
Stille Schänke,1040,44,1,competition
Glanzvolle Weinlokal,1140,413,1,competition
Elegante Weinkeller,6330,690,1,competition
Einsame Hofbräu,5710,123,1,competition
Blaue Dorf,2100,666,1,competition
Elegante Taverna,4710,209,1,competition
Opulent Stadl,6230,41,1,competition
Kultivierte Hofladen,8160,150,1,competition
Moderne Stuben,1130,128,1,competition
Silberne Bierstube,1070,8,1,competition
Dörfler Gastzimmer,9800,50,1,competition
Wiener Juke joint,4600,771,1,competition
Gute Stüberl,1020,6,1,competition
Grüne Kneipenlokal,1110,530,1,competition
Ehrwürdige Heuriger,1060,109,1,competition
Ruhige Soda fountain,1110,7,1,competition
Festliche Gasthof,9020,7,1,competition
Blumen Ratsstube,4551,1218,1,competition
Verträumte Wanderhütte,1050,1019,1,competition
Kleine Brauerei,1090,291,1,competition
Wein Esszimmer,8045,86,1,competition
Kleine Brauerei,5020,526,1,competition
Mühle Ratsstube,1010,5,1,competition
Bauer Kellerstüberl,1220,717,1,competition
Gute Eck,1030,489,1,competition
Edle Salons,1120,452,1,competition
Berg Rebgarten,1070,4,1,competition
Ehrwürdige Schankstube,4600,208,1,competition
Berg Alm,8054,2,1,competition
Goldene Wirt,1180,370,1,competition
Stilvolle Hofladen,8010,410,1,competition
Scharfe Schmiede,1030,271,1,competition
Große Club,1080,130,1,competition
Wolkenkratzer Stüberl,1010,168,1,competition
Magische Herrenhaus,2700,180,1,competition
Grüne Felsenkeller,4810,287,1,competition
Wolkenkratzer Zimmer,6971,488,1,competition
Traditionelle Weinbar,1120,3,1,competition
Pittoreske Wirt,4020,2,1,competition
Alpine Tenne,5020,43,1,competition
Glanzvolle Taverne,9220,2,1,competition
Alte Café,1070,469,1,competition
Frische Salons,1230,811,1,competition
Erfahrene Scheune,8020,0,1,competition
Moderne Stubn,6850,571,1,competition
Einsame Hofladen,1010,5,1,competition
Ruhige Winery,1030,908,1,competition
Winterliche Braustube,5020,248,1,competition
Zirben Burg,1190,284,1,competition
Roter Stadl,2700,10,1,competition
Blaue Schlösschen,6020,608,1,competition
Gute Keller,2474,411,1,competition
Neue Club,1170,44,1,competition
Elegante Soda fountain,5020,2,1,competition
Ruhige Gesellschaftsraum,2514,604,1,competition
Bäuerliche Waldhaus,8530,129,1,competition
Große Dorf,1020,45,1,competition
Traditionsreiche Stube,1070,84,1,competition
Maritime Kneipenlokal,5071,771,1,competition
Hohe Hofladen,1010,292,1,competition
Blumen Hangout,1010,467,1,competition
Blauer Weinkeller,5020,251,1,competition
Mühle Mühle,2201,0,1,competition
Goldene Tanzlokal,1210,45,1,competition
Blaue Dive,1100,446,1,competition
Kaiser Weinbar,3100,50,1,competition
Wirtshaus Club,5020,1692,1,competition
Traditionsreiche Mühle,1010,3,1,competition
Legendary Waldhaus,5163,377,1,competition
Herzliche Schmiede,1220,571,1,competition
Kleine Brauerei,8020,371,1,competition
Hohe Schankstube,6820,692,1,competition
Rustikale Lokal,6020,49,1,competition
Fröhliche Club,1040,867,1,competition
Berg Ginmill,5061,287,1,competition
Grüne Taverne,6845,609,1,competition
Countrified Waldhaus,6020,382,1,competition
Silberne Schanke,5020,163,1,competition
Wolkenkratzer Schankstube,8724,251,1,competition
Romantische Bräustüberl,6911,447,1,competition
Hohe Burg,3203,466,1,competition
Gebackene Ort,4840,832,1,competition
Gebackene Blick,4470,492,1,competition
Opulent Alm,1090,816,1,competition
Bustling Stüberl,1050,1422,1,competition
Edelweiß Tanzschuppen,1100,494,1,competition
Stilvolle Eck,4794,123,1,competition
Stern Gaststube,4020,8,1,competition
Wirtshaus Hangout,6334,813,1,competition
Gemütliche Bodega,2544,352,1,competition
Grüne Tal,3400,125,1,competition
Neue Dive,1060,2,1,competition
Roter Stüberl,4040,4,1,competition
Grüne Pinte,1090,574,1,competition
Berg Bodega,6632,8,1,competition
Blaue Schlösschen,4020,453,1,competition
Wald Salons,1130,207,1,competition
Nostalgische Taverne,1190,371,1,competition
Bäuerliche Waldhaus,1020,804,1,competition
Quaint Heuriger,8010,166,1,competition
Winterliche Almhütte,5020,892,1,competition
Stilvolle Verköstigungszimmer,1190,149,1,competition
Verträumte Juke joint,4240,289,1,competition
Herbstliche Inn,8551,206,1,competition
Edle Tanzschuppen,1100,4,1,competition
Fischer Hideaway,8020,9,1,competition
Blaue Eatery,2440,208,1,competition
Maritime Esszimmer,1220,531,1,competition
Elegante Winkel,7000,407,1,competition
Opulent Alm,8010,1054,1,competition
Pittoreske Pinte,8580,170,1,competition
Maritime Pizzeria,1090,465,1,competition
Sanfte Weinlokal,8010,2,1,competition
Bustling Mühle,5020,47,1,competition
Goldene Winkel,1220,368,1,competition
Wolkenkratzer Gastzimmer,1200,130,1,competition
Edle Alm,1170,89,1,competition
Mozart Ratsstube,9330,8,1,competition
Gesellige Küche,4020,527,1,competition
Maritime Palast,1220,44,1,competition
Moderne Schlösschen,8605,769,1,competition
Ländliche Keller,1070,6,1,competition
Quaint Gastgewölbe,1210,2228,1,competition
Frische Haus,4040,610,1,competition
Berg Eatery,5120,89,1,competition
Idyllische Lokal,4020,948,1,competition
Frische Herberge,8143,325,1,competition
Kleine Ginmill,4020,50,1,competition
Bunte Schenke,3430,9,1,competition
Bergdorf Winery,6020,2,1,competition
Märchenhafte Brauhaus,5020,130,1,competition
Edelweiß Stube,6330,566,1,competition
Blauer Herrenhaus,1020,4,1,competition
Opulent Kneipenlokal,7000,3,1,competition
Wolkenkratzer Schlemmerparadies,5020,7,1,competition
Exotische Gourmet,2103,164,1,competition
Herzog Stüberl,6850,163,1,competition
Romantische Weinbistro,1100,44,1,competition
Sanfte Wirt,8663,50,1,competition
Berg Wanderhütte,4844,8,1,competition
Edelweiß Stuben,8063,40,1,competition
Herzog Biergarten,1180,1182,1,competition
Gastfreundliche Heuriger,1180,205,1,competition
Erfahrene Winery,1080,7,1,competition
Schloss Biergarten,1230,294,1,competition
Große Schänke,1020,41,1,competition
Fischer Scheune,1030,412,1,competition
Traditionelle Heuriger,8700,951,1,competition
Frische Dive,6020,552,1,competition
Alpen Tanzschuppen,9020,324,1,competition
Sonnen Klause,1110,244,1,competition
Mozart Haus,6060,860,1,competition
Grüne See,1020,163,1,competition
Wolkenkratzer Garten,4040,88,1,competition
Bäuerliche Festscheune,4030,248,1,competition
Hof Club,4053,951,1,competition
Bergdorf See,5020,1056,1,competition
Idyllische Tanzschuppen,2325,840,1,competition
Blaue Weinstube,4020,4,1,competition
Gebackene Salons,1040,0,1,competition
Bäuerliche Krug,1220,288,1,competition
Neue Pinte,6812,210,1,competition
Kleine Brauerei,1010,583,1,competition
Bäuerliche Schenke,6600,291,1,competition
Wald Speiselokal,1010,6,1,competition
Glanzvolle Grillplatz,1210,88,1,competition
Neue Haus,8753,46,1,competition
Roter Stüberl,1100,172,1,competition
Blaue Mühle,1230,288,1,competition
Adventurous Salons,3107,634,1,competition
Maritime Festscheune,2700,89,1,competition
Kultivierte Alm,1090,3,1,competition
Blumen Kneipenlokal,8010,1,1,competition
Stern Weinbar,1210,262,1,competition
Nostalgische Bierstube,8992,3,1,competition
Wirtshaus Dorfschenke,1010,7,1,competition
Sonnige Gourmet,8045,206,1,competition
Maritime Hofladen,1010,48,1,competition
Quaint Rathskeller,9300,751,1,competition
Bauer Garten,3500,207,1,competition
Alte Dorfschenke,4063,6,1,competition
Bergdorf Bauernhof,6020,129,1,competition
Königliche Hofbräu,1150,6,1,competition
Mühle Schlemmerparadies,1120,781,1,competition
Magische Gastzimmer,1100,4,1,competition
Silberne Stuben,4050,639,1,competition
Kaiser Speisesaal,1170,5,1,competition
Winterliche Schmankerl,2483,321,1,competition
Große Küche,4020,857,1,competition
Edle Weinstube,5500,40,1,competition
Bunte Watering hole,1110,167,1,competition
Ländliche Rittersaal,2753,9,1,competition
Fischer Soda fountain,3300,235,1,competition
Blauer Taverna,1210,123,1,competition
Herbstliche Festscheune,4400,1701,1,competition
Gasthof Ort,6116,1349,1,competition
Opulent Schlemmerparadies,1030,459,1,competition
Neue Weinstube,4642,611,1,competition
Goldene Klause,4040,446,1,competition
Malerische Waldhaus,2332,895,1,competition
Blauer Eatery,1070,162,1,competition
Mozart Schanke,2620,489,1,competition
Verzauberte Tanzschuppen,4400,525,1,competition
Nostalgische Grillplatz,8570,403,1,competition
Wolkenkratzer Platz,8010,9,1,competition
Edle Tenne,4020,212,1,competition
Schloss Pinte,8020,535,1,competition
Kaiser Blick,2700,1265,1,competition
Edelweiß Stuben,8430,91,1,competition
Adventurous Waldhaus,5630,435,1,competition
Romantische Gesellschaftsraum,8940,89,1,competition
Adventurous Speakeasy,6020,211,1,competition
Bustling Haus,1010,1,1,competition
Herzliche See,8020,90,1,competition
Gebackene Keller,1070,203,1,competition
Legendary Gastzimmer,2514,494,1,competition
Prachtvolle See,1140,203,1,competition
Maritime Klause,8753,581,1,competition
Glänzende Brauhaus,1050,86,1,competition
Neue Dive,1010,169,1,competition
Verzauberte Pizzeria,1020,551,1,competition
Bustling Zimmer,8041,43,1,competition
Sonnige Drinkery,8053,289,1,competition
Ländliche Weinbar,6020,331,1,competition
Herzog Kaminzimmer,1060,231,1,competition
Rustikale Heuriger,1100,83,1,competition
Bergdorf Gasthof,5020,2,1,competition
Verzauberte Scheune,1180,371,1,competition
Frische Schlemmerparadies,1160,41,1,competition
Herzog Bauernhof,1230,1384,1,competition
Wiener Hangout,8160,203,1,competition
Grüne Juke joint,1100,8,1,competition
Ehrwürdige Rittersaal,3150,656,1,competition
Gasthof Eck,1070,1,1,competition
Herbstliche Zirbelstube,6020,10,1,competition
Wiener Hangout,8580,288,1,competition
Zirben Speakeasy,4020,246,1,competition
Heimat Wanderhütte,3532,83,1,competition
Kleine Brauerei,6020,163,1,competition
Himmel Rathskeller,1080,180,1,competition
Bäuerliche Pinte,9020,652,1,competition
Stilvolle Herrenhaus,1140,445,1,competition
Einsame Weinlokal,2410,148,1,competition
Ehrwürdige Bodega,6600,4,1,competition
Traditionelle Schänke,1110,493,1,competition
Festliche Stubn,3331,320,1,competition
Herzog Grillroom,4201,603,1,competition
Glanzvolle Schlemmerparadies,2640,527,1,competition
Traditionsreiche Zimmer,1220,486,1,competition
Rasante Küche,8054,169,1,competition
Ehrwürdige Tal,8700,516,1,competition
Kaiser Felsenkeller,5600,1,1,competition
Kaiser Salons,1200,140,1,competition
Bäuerliche Festscheune,8010,41,1,competition
Wald Kneipe,4600,328,1,competition
Hohe Hütte,4020,575,1,competition
Goldene Kaminzimmer,6951,5,1,competition
Legendary Gasthof,4020,981,1,competition
Frische Waldhaus,2560,439,1,competition
Geheimnisvolle Schanke,3720,8,1,competition
Wein Dorf,1100,696,1,competition
Gute Winery,1040,1290,1,competition
Fischer Taverne,8720,127,1,competition
Edle Tal,1090,1,1,competition
Silberne Stüberl,1160,516,1,competition
Große Palast,6330,976,1,competition
Holz Zimmer,8330,146,1,competition
Rustikale Stuben,8750,992,1,competition
Neue Kneipenlokal,1120,739,1,competition
Traditionsreiche Küche,1080,1,1,competition
Edle Dive,9400,1782,1,competition
Wiener Drinkery,1130,1011,1,competition
Elegante Kaminzimmer,4020,10,1,competition
Sanfte Speakeasy,1160,635,1,competition
Silberne Südseeparadies,1060,262,1,competition
Hof Gastgewölbe,9020,10,1,competition
Bunte Ratsstube,3100,4,1,competition
Rote Ratsstube,6020,769,1,competition
Bunte Hideaway,3452,0,1,competition
Magische Rittersaal,1020,7,1,competition
Romantische Schenke,1150,8,1,competition
Stilvolle Schanke,1160,528,1,competition
Traditionelle Esszimmer,6900,1093,1,competition
Nostalgische Zirbelstube,1030,207,1,competition
Glanzvolle Soda fountain,5020,252,1,competition
Edelweiß Ort,1070,4,1,competition
Stern Platz,6020,49,1,competition
Schloss Café,1070,5,1,competition
Roter See,1150,373,1,competition
Wolkenkratzer Stuben,1050,124,1,competition
Sonnige Schmankerl,1060,0,1,competition
Glanzvolle Scheune,6020,130,1,competition
Bunte Grillplatz,3500,754,1,competition
Traditionelle Watering hole,8410,948,1,competition
Festliche Ginmill,2340,488,1,competition
Blaue Verköstigungszimmer,5020,492,1,competition
Edle Ratskeller,8740,409,1,competition
Rauchige Hofladen,1020,91,1,competition
Goldene Soda fountain,7201,245,1,competition
Märchenhafte Rittersaal,4053,165,1,competition
Sanfte Taverne,1200,166,1,competition
Bunte Almhütte,9020,570,1,competition
Kaiser Scheune,1010,270,1,competition
Sonnen Winery,5020,567,1,competition
Roter Winery,3151,331,1,competition
Ehrwürdige Platzl,1050,6,1,competition
Mühle Taverne,8580,404,1,competition
Roter Stüberl,8020,9,1,competition
Goldene Heuriger,4020,9,1,competition
Adventurous Rathskeller,4020,211,1,competition
Pittoreske Ort,8010,568,1,competition
Schloss Ecke,5020,46,1,competition
Glanzvolle Verköstigungszimmer,2130,409,1,competition
Rote Tanzlokal,1160,4,1,competition
Scharfe Kellerstüberl,6020,489,1,competition
Glänzende Südseeparadies,1090,210,1,competition
Kultivierte Brauerei,1080,4,1,competition
Goldene Bauernhof,6900,44,1,competition
Mühle Ort,6130,283,1,competition
Rote Watering hole,1020,734,1,competition
Rote Kaminzimmer,5020,569,1,competition
Stille Juke joint,8020,728,1,competition
Stern Herrenhaus,6020,9,1,competition
Große Schenke,8041,211,1,competition
Wald Garten,1100,1021,1,competition
Roter Stüberl,4020,292,1,competition
Königliche Gastgewölbe,8020,42,1,competition
Legendary Kneipe,1010,6,1,competition
Ländliche Heuriger,1090,7,1,competition
Weinstube Mühle,5204,782,1,competition
Himmel Wanderhütte,4240,45,1,competition
Wald Dive,2500,326,1,competition
Rustikale Tisch,1100,87,1,competition
Blaue Rebgarten,8020,8,1,competition
Große Schlösschen,1100,3,1,competition
Blumen Rebgarten,1140,4,1,competition
Verträumte Winery,1110,90,1,competition
Neue Stuben,2100,937,1,competition
Roter Stuben,8020,5,1,competition
Gasthof Weinkeller,8010,2,1,competition
Ruhige Soda fountain,8054,10,1,competition
Nostalgische Gourmet,8572,326,1,competition
Edle Schmankerl,4600,41,1,competition
Verträumte Gaststube,1120,351,1,competition
Countrified Zimmer,1070,6,1,competition
Himmel Schankstube,1020,50,1,competition
Adventurous Eatery,8605,1060,1,competition
Rasante Schlemmerparadies,1160,410,1,competition
Bunte Weinbar,1100,6,1,competition
Sonnige Klause,2700,921,1,competition
Blumen Herberge,1170,87,1,competition
Große Küche,8010,858,1,competition
Neue Blick,3550,432,1,competition
Bunte Schmankerl,1210,9,1,competition
Hohe Weinkneipe,1100,494,1,competition
Quaint Schankstube,5020,34,1,competition
Zirben Wanderhütte,3464,6,1,competition
Große Winery,4040,1820,1,competition
Romantische Pizzeria,1100,4,1,competition
Gute Hangout,5020,1053,1,competition
Alpen Kellerstüberl,8522,402,1,competition
Edle Ginmill,1140,572,1,competition
Rote Weinlokal,2500,492,1,competition
Gastfreundliche Hideaway,3430,2554,1,competition
Goldene Speiselokal,1140,175,1,competition
Rasante Gastgewölbe,1020,125,1,competition
Pittoreske Grillplatz,1100,286,1,competition
Edelweiß Schlemmerparadies,8010,48,1,competition
Kultivierte Schlemmerparadies,1130,8,1,competition
Wald Wirtshaus,5280,210,1,competition
Königliche Klause,8362,249,1,competition
Malerische Weinbistro,8401,781,1,competition
Blaue Rathskeller,6842,932,1,competition
Rustikale Ratsstube,1040,7,1,competition
Blumen Zimmer,6330,126,1,competition
Sonnen Ecke,4020,7,1,competition
Zirben Pinte,1070,6,1,competition
Bustling Stüberl,1230,10,1,competition
Große Dorfschenke,3300,9,1,competition
Rustikale Hofladen,1030,123,1,competition
Malerische Verköstigungszimmer,1230,351,1,competition
Blumen Hideaway,1220,370,1,competition
Nostalgische Schänke,5550,47,1,competition
Bauer Stüberl,1170,576,1,competition
Scharfe Stüberl,1100,163,1,competition
Magische Kellerstüberl,1110,251,1,competition
Kaiser Eck,1140,834,1,competition
Heimat Lokal,3910,0,1,competition
Prachtvolle Zimmer,6020,530,1,competition
Verträumte Taverna,4020,569,1,competition
Himmel Waldhaus,1220,446,1,competition
Bustling Hütte,9020,81,1,competition
Bunte Haus,6170,5,1,competition
Scharfe Eatery,5121,636,1,competition
Heimat Waldhaus,8054,367,1,competition
Roter Burg,1070,5,1,competition
Rote Speakeasy,5020,47,1,competition
Ländliche Weinlokal,4020,6,1,competition
Kleine Brauerei,4040,88,1,competition
Elegante Weinbar,1100,82,1,competition
Ruhige Garten,6850,235,1,competition
Hof Keller,8020,44,1,competition
Countrified Stube,4020,244,1,competition
Legendary Brauhaus,1020,523,1,competition
Zirben Dive,1010,488,1,competition
Köstliche Schanze,4622,345,1,competition
Opulent Alm,4061,212,1,competition
Adventurous Winkel,1220,41,1,competition
Fischer Biergarten,3400,127,1,competition
Schloss Küche,1070,8,1,competition
Grüne Wirtshaus,3100,3,1,competition
Kaiser Scheune,1020,576,1,competition
Kleine Brauerei,1100,128,1,competition
Herzliche Stube,8020,173,1,competition
Herbstliche Pinte,4020,3,1,competition
Bustling Winkel,8045,897,1,competition
Winterliche Schankstube,2700,4,1,competition
Verzauberte Jausenstation,9073,350,1,competition
Kleine Winery,8082,777,1,competition
Goldene Ecke,1150,2,1,competition
Große Schlemmerparadies,2651,4,1,competition
Heimat Speisesaal,2700,49,1,competition
