name,zip,orders,month,delivery_service
Ruhige Klause,1030,159,2,competition
Magische Club,6500,138,2,competition
Stilvolle Krug,1050,944,2,competition
Exotische Rittersaal,1100,240,2,competition
Kultivierte Zirbelstube,8010,253,2,competition
Sonnige Bierstube,8055,30,2,competition
Neue Burg,8051,1244,2,competition
Blumen Schänke,8042,743,2,competition
Gastfreundliche Stadl,9900,13,2,competition
Ruhige Schanze,2640,186,2,competition
Kleine Brauerei,1200,842,2,competition
Kaiser Schenke,8010,13,2,competition
Kleine Brauerei,1110,188,2,competition
Stille Gesellschaftsraum,1020,148,2,competition
Scharfe Küche,1020,48,2,competition
Schloss Inn,4050,725,2,competition
Bergdorf Schänke,1170,284,2,competition
Mühle Tafelspitz,8020,15,2,competition
Königliche Hofbräu,1090,10,2,competition
Silberne Zirbelstube,1150,28,2,competition
Blauer Dorfschenke,1100,10,2,competition
Rote Brauhaus,5020,11,2,competition
Winterliche Hofbräu,6410,479,2,competition
Legendary Herberge,8605,1062,2,competition
Wolkenkratzer Schanze,8010,3,2,competition
Bunte Platzl,5020,28,2,competition
Gesellige Platzl,2552,588,2,competition
Ruhige Weinbistro,4663,274,2,competition
Sanfte Gesellschaftsraum,8055,17,2,competition
Dörfler Bräustüberl,4600,669,2,competition
Glänzende Platz,1160,235,2,competition
Wein Salons,1120,35,2,competition
Traditionelle Tanzlokal,1190,27,2,competition
Sonnige Café,1110,2124,2,competition
Heimat Herberge,4923,23,2,competition
Herzog Schenke,1020,56,2,competition
Kleine Soda fountain,8010,2378,2,competition
Königliche Juke joint,1010,11,2,competition
Gesellige Café,6230,248,2,competition
Bäuerliche Ratsstube,1050,6,2,competition
Geheimnisvolle Grillplatz,1160,12,2,competition
Wald Hofladen,2380,421,2,competition
Blaue Schlösschen,1020,175,2,competition
Märchenhafte Kneipenlokal,1010,557,2,competition
Roter Lokal,2460,487,2,competition
Adventurous Ratskeller,4020,801,2,competition
Countrified Platzl,4451,530,2,competition
Märchenhafte Esszimmer,1050,315,2,competition
Holz Küche,8010,436,2,competition
Countrified Speisesaal,1020,206,2,competition
Traditionelle Blick,1090,6,2,competition
Stern Esszimmer,1140,89,2,competition
Romantische Mühle,4052,283,2,competition
Herzog Lokal,3100,1260,2,competition
Neue Esszimmer,8650,520,2,competition
Wein Hideaway,8010,215,2,competition
Verträumte Wanderhütte,1050,484,2,competition
Frische Salons,1230,735,2,competition
Gute Eck,1030,700,2,competition
Edle Salons,1120,769,2,competition
Winterliche Braustube,5020,248,2,competition
Ruhige Soda fountain,1110,4,2,competition
Festliche Gasthof,9020,111,2,competition
Bauer Kellerstüberl,1220,433,2,competition
Zirben Burg,1190,281,2,competition
Glanzvolle Taverne,9220,30,2,competition
Mühle Ratsstube,1010,11,2,competition
Berg Alm,8054,6,2,competition
Goldene Wirt,1180,484,2,competition
Elegante Soda fountain,5020,5,2,competition
Ruhige Gesellschaftsraum,2514,463,2,competition
Bäuerliche Waldhaus,8530,108,2,competition
Roter Weinkeller,6845,32,2,competition
Traditionelle Weinbar,1120,7,2,competition
Pittoreske Wirt,4020,31,2,competition
Roter Stadl,2700,32,2,competition
Blaue Schlösschen,6020,554,2,competition
Gute Keller,2474,479,2,competition
Neue Club,1170,76,2,competition
Berg Rebgarten,1070,116,2,competition
Ehrwürdige Schankstube,4600,491,2,competition
Erfahrene Scheune,8020,11,2,competition
Moderne Stubn,6850,656,2,competition
Einsame Hofladen,1010,64,2,competition
Alte Café,1070,475,2,competition
Ehrwürdige Heuriger,1060,1088,2,competition
Kleine Brauerei,1090,250,2,competition
Große Dorf,1020,162,2,competition
Traditionsreiche Stube,1070,119,2,competition
Alpine Tenne,5020,7,2,competition
Wein Esszimmer,8045,231,2,competition
Ruhige Winery,1030,278,2,competition
Grüne Felsenkeller,4810,298,2,competition
Wolkenkratzer Zimmer,6971,610,2,competition
Kleine Brauerei,5020,452,2,competition
Blumen Ratsstube,4551,1511,2,competition
Stilvolle Hofladen,8010,295,2,competition
Scharfe Schmiede,1030,1464,2,competition
Große Club,1080,75,2,competition
Wolkenkratzer Stüberl,1010,57,2,competition
Magische Herrenhaus,2700,162,2,competition
Mozart Schanke,2620,307,2,competition
Verzauberte Tanzschuppen,4400,318,2,competition
Nostalgische Grillplatz,8570,377,2,competition
Gebackene Tal,2103,106,2,competition
Scharfe Hof,1040,27,2,competition
Ruhige Weinbistro,4810,370,2,competition
Gemütliche Rittersaal,5020,1308,2,competition
Rustikale Stadl,4020,1250,2,competition
Moderne Bierstube,5020,562,2,competition
Hof Weinkneipe,1210,824,2,competition
Rauchige Palast,4400,303,2,competition
Edelweiß Blick,2380,502,2,competition
Rustikale Zimmer,1210,239,2,competition
Romantische Brauhaus,1190,49,2,competition
Ehrwürdige Hideaway,2442,748,2,competition
Rustikale Tanzschuppen,1200,8,2,competition
Sonnen Bauernhof,1070,140,2,competition
Kaiser Stadl,5020,77,2,competition
Königliche Kneipe,1010,10,2,competition
Herbstliche Scheune,8200,462,2,competition
Gesellige Stube,1190,261,2,competition
Gute Bauernhof,1020,207,2,competition
Verträumte Verköstigungszimmer,6020,50,2,competition
Alpine Burg,8020,99,2,competition
Herzliche Rebgarten,2540,707,2,competition
Zirben Tenne,2483,146,2,competition
Glänzende Kellerstüberl,5020,2,2,competition
Wolkenkratzer Zirbelstube,8042,737,2,competition
Rustikale Weinkeller,1210,1107,2,competition
Alpine Almhütte,2340,34,2,competition
Verträumte Schänke,1210,106,2,competition
Grüne Dorf,6020,50,2,competition
Sonnen Wanderhütte,1070,569,2,competition
Edle Waldhaus,8020,463,2,competition
Berg Esszimmer,9500,11,2,competition
Heimat Burg,3250,619,2,competition
Mozart Weinbistro,6020,10,2,competition
Moderne Tanzschuppen,8020,233,2,competition
Gastfreundliche Bräustüberl,4020,800,2,competition
Grüne Weinbar,5020,207,2,competition
Gute Schmankerl,8010,8,2,competition
Gasthof Stadl,1160,930,2,competition
Holz Stüberl,2340,1206,2,competition
Königliche Dive,1160,287,2,competition
Herzliche Südseeparadies,1100,505,2,competition
Quaint Garten,4020,267,2,competition
Rustikale Verköstigungszimmer,8020,76,2,competition
Königliche Kellerstüberl,9020,660,2,competition
Pittoreske Schmankerl,6842,491,2,competition
Sonnige Kaminzimmer,1100,34,2,competition
Glanzvolle Hof,1070,58,2,competition
Grüne Braustube,2500,1319,2,competition
Ruhige Lokal,2700,155,2,competition
Maritime Gesellschaftsraum,1070,388,2,competition
Berg Schlemmerparadies,1220,1209,2,competition
Blaue Dorf,9500,476,2,competition
Herzog Bierstube,1010,1004,2,competition
Traditionelle Heuriger,2230,223,2,competition
Stilvolle Küche,1220,681,2,competition
Mühle Palast,6700,373,2,competition
Gastfreundliche Kaminzimmer,9500,74,2,competition
Hof Grillroom,1160,198,2,competition
Stilvolle Lokal,4600,503,2,competition
Geheimnisvolle Weinbistro,1070,58,2,competition
Romantische Braustube,1010,74,2,competition
Erfahrene Schänke,1030,8,2,competition
Wein Weinlokal,5020,140,2,competition
Quaint Juke joint,6068,201,2,competition
Bunte Lokal,8010,234,2,competition
Elegante Bierbrunnen,1030,1608,2,competition
Edelweiß Stuben,8330,112,2,competition
Ruhige Soda fountain,8041,80,2,competition
Scharfe Club,2333,193,2,competition
Goldene Gourmet,2384,316,2,competition
Rustikale Burg,1090,187,2,competition
Wiener Haus,1140,85,2,competition
Bäuerliche Festscheune,1230,336,2,competition
Sanfte Stube,1090,219,2,competition
Rustikale Ecke,1020,947,2,competition
Gesellige Weinkneipe,1080,26,2,competition
Ruhige Weinkneipe,2500,53,2,competition
Alpen Klause,8700,340,2,competition
Kleine Alm,1210,52,2,competition
Berg Schlösschen,1050,28,2,competition
Gasthof Rittersaal,6112,961,2,competition
Pittoreske Felsenkeller,6850,98,2,competition
Quaint Taverna,1010,29,2,competition
Rasante Schlösschen,8010,5,2,competition
Adventurous Blick,3150,7,2,competition
Legendary Schmiede,1050,326,2,competition
Rauchige Wanderhütte,8020,1491,2,competition
Kaiser Salons,1120,34,2,competition
Blaue Alm,1020,470,2,competition
Berg Gastzimmer,6020,164,2,competition
Adventurous Weinbar,2320,598,2,competition
Wiener Küche,2344,795,2,competition
Kleine Café,3500,504,2,competition
Exotische Ecke,1190,401,2,competition
Blaue Tanzschuppen,6850,723,2,competition
Legendary Soda fountain,6020,189,2,competition
Wolkenkratzer Bräustüberl,1120,70,2,competition
Alte Taverna,6020,15,2,competition
Nostalgische Krug,1060,119,2,competition
Hof Haus,1120,106,2,competition
Hohe Winery,6020,154,2,competition
Gastfreundliche Dorfschenke,6310,109,2,competition
Wald Scheune,2340,326,2,competition
Opulent Bierbrunnen,1050,233,2,competition
Opulent Alm,1220,187,2,competition
Alpen Dorfschenke,5020,634,2,competition
Stille Taverna,1040,27,2,competition
Stilvolle Kaminzimmer,1180,173,2,competition
Bunte Zimmer,1100,575,2,competition
Himmel Tanzlokal,6134,396,2,competition
Dörfler Schanke,6020,90,2,competition
Sanfte Taverna,1030,11,2,competition
Verträumte Hideaway,8020,8,2,competition
Kultivierte Alm,1090,15,2,competition
Blumen Kneipenlokal,8010,15,2,competition
Winterliche Schmankerl,2483,229,2,competition
Neue Haus,8753,343,2,competition
Roter Stüberl,1100,156,2,competition
Gebackene Salons,1040,15,2,competition
Bäuerliche Krug,1220,292,2,competition
Alte Dorfschenke,4063,14,2,competition
Bergdorf Bauernhof,6020,203,2,competition
Königliche Hofbräu,1150,10,2,competition
Magische Gastzimmer,1100,125,2,competition
Silberne Stuben,4050,838,2,competition
Goldene Klause,4040,739,2,competition
Malerische Waldhaus,2332,743,2,competition
Herbstliche Festscheune,4400,1567,2,competition
Sonnige Gourmet,8045,8,2,competition
Gasthof Ort,6116,949,2,competition
Opulent Schlemmerparadies,1030,233,2,competition
Neue Weinstube,4642,454,2,competition
Nostalgische Bierstube,8992,5,2,competition
Wirtshaus Dorfschenke,1010,3,2,competition
Große Küche,4020,939,2,competition
Glanzvolle Grillplatz,1210,178,2,competition
Blauer Eatery,1070,34,2,competition
Mühle Schlemmerparadies,1120,639,2,competition
Edle Weinstube,5500,31,2,competition
Kleine Brauerei,1010,569,2,competition
Bäuerliche Schenke,6600,91,2,competition
Wald Speiselokal,1010,47,2,competition
Neue Pinte,6812,261,2,competition
Bunte Watering hole,1110,302,2,competition
Ländliche Rittersaal,2753,9,2,competition
Fischer Soda fountain,3300,153,2,competition
Blauer Taverna,1210,143,2,competition
Kaiser Speisesaal,1170,120,2,competition
Stern Weinbar,1210,195,2,competition
Blaue Mühle,1230,156,2,competition
Adventurous Salons,3107,410,2,competition
Maritime Festscheune,2700,164,2,competition
Maritime Hofladen,1010,48,2,competition
Quaint Rathskeller,9300,494,2,competition
Bauer Garten,3500,346,2,competition
Glanzvolle Soda fountain,5020,173,2,competition
Roter See,1150,183,2,competition
Wolkenkratzer Stuben,1050,144,2,competition
Gute Winery,1040,606,2,competition
Rustikale Stuben,8750,969,2,competition
Stilvolle Schanke,1160,455,2,competition
Traditionelle Esszimmer,6900,1792,2,competition
Herzliche Eatery,4020,55,2,competition
Sonnige Schmankerl,1060,12,2,competition
Glanzvolle Scheune,6020,36,2,competition
Edle Dive,9400,1491,2,competition
Wiener Drinkery,1130,625,2,competition
Elegante Kaminzimmer,4020,104,2,competition
Sanfte Speakeasy,1160,400,2,competition
Festliche Ginmill,2340,444,2,competition
Bunte Ratsstube,3100,74,2,competition
Rote Ratsstube,6020,1533,2,competition
Bunte Grillplatz,3500,479,2,competition
Traditionelle Watering hole,8410,32,2,competition
Neue Kneipenlokal,1120,610,2,competition
Traditionsreiche Küche,1080,78,2,competition
Stern Platz,6020,102,2,competition
Hohe Hütte,4020,1602,2,competition
Nostalgische Zirbelstube,1030,1160,2,competition
Edelweiß Ort,1070,2,2,competition
Wein Dorf,1100,1075,2,competition
Blaue Verköstigungszimmer,5020,740,2,competition
Fischer Taverne,8720,92,2,competition
Edle Tal,1090,12,2,competition
Silberne Stüberl,1160,381,2,competition
Große Palast,6330,614,2,competition
Holz Zimmer,8330,109,2,competition
Bunte Hideaway,3452,487,2,competition
Magische Rittersaal,1020,861,2,competition
Romantische Schenke,1150,9,2,competition
Legendary Gasthof,4020,1592,2,competition
Frische Waldhaus,2560,300,2,competition
Geheimnisvolle Schanke,3720,79,2,competition
Schloss Café,1070,40,2,competition
Goldene Kaminzimmer,6951,37,2,competition
Silberne Südseeparadies,1060,154,2,competition
Hof Gastgewölbe,9020,13,2,competition
Legendary Hideaway,9020,205,2,competition
Große Speakeasy,4020,513,2,competition
Schloss Bodega,8750,330,2,competition
Bäuerliche Festscheune,8010,304,2,competition
Maritime Zirbelstube,8700,326,2,competition
Blumen Eatery,3910,89,2,competition
Winterliche Rittersaal,4030,840,2,competition
Sonnen Eck,8077,363,2,competition
Holz Schenke,3130,599,2,competition
Königliche Weinstube,7000,84,2,competition
Traditionelle Hofladen,1150,417,2,competition
Malerische Pizzeria,4050,484,2,competition
Kultivierte Tafelspitz,1210,159,2,competition
Blaue Gastgewölbe,3423,395,2,competition
Wiener Zirbelstube,1170,610,2,competition
Sanfte Brauerei,1030,331,2,competition
Alpen Dorf,5020,544,2,competition
Kaiser Scheune,1220,398,2,competition
Ländliche Stüberl,8010,212,2,competition
Schloss Palast,8111,996,2,competition
Traditionelle Hof,5111,348,2,competition
Kultivierte Gasthof,6284,70,2,competition
Rote Wirtshaus,6112,9,2,competition
Erfahrene Heuriger,8010,9,2,competition
Sanfte Schänke,1060,9,2,competition
Pittoreske Zirbelstube,6020,200,2,competition
Prachtvolle Ratsstube,4600,261,2,competition
Sonnige Schlemmerparadies,5020,5,2,competition
Grüne Soda fountain,4063,259,2,competition
Gastfreundliche Hofbräu,3500,85,2,competition
Opulent See,1060,84,2,competition
Ländliche Grillplatz,1220,784,2,competition
Hohe Waldhaus,6845,419,2,competition
Fröhliche Gaststube,5020,447,2,competition
Große Ort,1030,9,2,competition
Zirben Stube,1020,553,2,competition
Bäuerliche Grillroom,8010,26,2,competition
Gute Braustube,1100,611,2,competition
Pittoreske Weinbar,1130,415,2,competition
Prachtvolle Herrenhaus,1190,383,2,competition
Ruhige Verköstigungszimmer,4600,1044,2,competition
Kleine Brauerei,9020,93,2,competition
Traditionelle Winkel,4020,352,2,competition
Heimat Kneipenlokal,8020,1508,2,competition
Gute Gourmet,8052,9,2,competition
Herzog Herrenhaus,4020,7,2,competition
Wiener Gasthof,6020,132,2,competition
Verzauberte See,4020,212,2,competition
Scharfe Rebgarten,1190,243,2,competition
Winterliche Ratskeller,8010,3,2,competition
Wald Zimmer,1100,237,2,competition
Hof Dorfschenke,9500,167,2,competition
Kleine Küche,1070,799,2,competition
Malerische Schanze,4020,48,2,competition
Bunte Hof,5020,53,2,competition
Roter Stüberl,9020,5,2,competition
Weinstube Burg,8074,770,2,competition
Blaue Weinbar,1090,30,2,competition
Opulent Salons,1010,269,2,competition
Bergdorf Taverna,2284,29,2,competition
Rustikale Weinbistro,6791,58,2,competition
Berg Taverna,9020,14,2,competition
Verträumte Dive,6900,451,2,competition
Edle Speiselokal,1030,9,2,competition
Malerische Gastzimmer,1230,1061,2,competition
Ruhige Heuriger,3361,190,2,competition
Bäuerliche Festscheune,8055,203,2,competition
Ruhige Schmiede,3100,1232,2,competition
Moderne Bierbrunnen,1100,263,2,competition
Alpine Tisch,6020,1159,2,competition
Maritime Festscheune,1230,251,2,competition
Märchenhafte Küche,8010,654,2,competition
Alpine Rathskeller,1020,1562,2,competition
Countrified Tanzschuppen,6850,962,2,competition
Alpen Tisch,3400,172,2,competition
Dörfler Rittersaal,3100,77,2,competition
Köstliche Jausenstation,8010,147,2,competition
Rauchige Eck,9020,330,2,competition
Traditionsreiche Festscheune,4020,147,2,competition
Opulent Alm,2351,968,2,competition
Köstliche Kneipe,4020,147,2,competition
Gebackene Bräustüberl,6900,862,2,competition
Geheimnisvolle Platz,1150,19,2,competition
Romantische Gaststube,2320,322,2,competition
Märchenhafte Café,2500,124,2,competition
Dörfler Hofladen,1060,207,2,competition
Ruhige Speiselokal,5020,48,2,competition
Blaue Burg,1120,471,2,competition
Märchenhafte Tenne,1140,450,2,competition
Stille Waldhaus,1060,117,2,competition
Kultivierte Bierstube,1110,265,2,competition
Goldene Tafelspitz,4060,658,2,competition
Fröhliche Kneipe,1090,215,2,competition
Himmel Mühle,1030,186,2,competition
Scharfe Jausenstation,8010,10,2,competition
Romantische Weinlokal,3100,10,2,competition
Pittoreske Rebgarten,1200,138,2,competition
Scharfe Brauhaus,6923,55,2,competition
Ländliche Braustube,2700,281,2,competition
Blaue Garten,9020,81,2,competition
Bunte Ort,4501,484,2,competition
Gastfreundliche Tanzlokal,6820,382,2,competition
Erfahrene Tenne,1020,646,2,competition
Ländliche Pinte,1190,747,2,competition
Idyllische Schankstube,4040,38,2,competition
Hohe Feuerstelle,3032,195,2,competition
Verträumte Tal,1070,677,2,competition
Rote Alm,1010,36,2,competition
Sonnige Scheune,1030,6,2,competition
Schöne Schankstube,9020,508,2,competition
Herzog Weinstube,4020,32,2,competition
Bäuerliche Gastzimmer,6330,193,2,competition
Ländliche Salons,4600,850,2,competition
Herzog Gastzimmer,1090,32,2,competition
Mühle Hof,1020,918,2,competition
Zirben Salons,1090,868,2,competition
Legendary Bräustüberl,9020,693,2,competition
Köstliche Bauernhof,8010,12,2,competition
Bunte Bierstube,1080,18,2,competition
Exotische Tanzschuppen,4040,285,2,competition
Rustikale Ecke,1150,6,2,competition
Bäuerliche Schänke,1090,420,2,competition
Glänzende Palast,2353,413,2,competition
Weinstube Juke joint,8670,32,2,competition
Scharfe Scheune,1220,90,2,competition
Bergdorf Felsenkeller,4020,503,2,competition
Sonnige Brauerei,8010,9,2,competition
Märchenhafte Tenne,1150,520,2,competition
Winterliche Tanzschuppen,1100,548,2,competition
Märchenhafte Dorf,1070,285,2,competition
Elegante Grillplatz,5020,436,2,competition
Traditionsreiche Feuerstelle,6912,438,2,competition
Ruhige Herberge,9500,200,2,competition
Große Burg,8010,8,2,competition
Alte Stuben,2560,75,2,competition
Traditionsreiche Hideaway,1050,29,2,competition
Bunte Jausenstation,8650,111,2,competition
Ehrwürdige Platz,1040,32,2,competition
Grüne Küche,2460,467,2,competition
Bergdorf Schlösschen,8010,298,2,competition
Festliche Taverna,4470,83,2,competition
Gasthof Kneipenlokal,5020,259,2,competition
Kaiser Gourmet,1010,788,2,competition
Edelweiß Bierbrunnen,7000,503,2,competition
Bunte Schanke,1180,169,2,competition
Kultivierte Schlemmerparadies,6020,10,2,competition
Rasante Ratsstube,3130,391,2,competition
Edle Schlemmerparadies,8430,261,2,competition
Wiener Brauerei,1030,34,2,competition
Königliche Hof,8010,7,2,competition
Schöne Alm,4400,38,2,competition
Rustikale Pizzeria,8724,266,2,competition
Weinstube Ecke,2500,299,2,competition
Frische Soda fountain,8700,1210,2,competition
Große Rittersaal,1010,9,2,competition
Holz Winkel,1060,7,2,competition
Traditionsreiche Hof,1190,12,2,competition
Herzog Tal,3830,276,2,competition
Roter Ecke,1100,1778,2,competition
Scharfe Brauerei,1010,100,2,competition
Bäuerliche Waldhaus,8101,734,2,competition
Blaue Ort,8952,115,2,competition
Alpen Platz,6020,4,2,competition
Rote Küche,1090,36,2,competition
Stilvolle Verköstigungszimmer,3300,366,2,competition
Königliche Schlemmerparadies,2700,209,2,competition
Herbstliche Brauhaus,8041,13,2,competition
Blauer Hofladen,8010,8,2,competition
Gesellige Biergarten,3100,648,2,competition
Adventurous Lokal,1050,351,2,competition
Wolkenkratzer Inn,6020,14,2,competition
Sonnige Dive,1090,131,2,competition
Edelweiß Palast,6900,391,2,competition
Festliche Palast,5020,125,2,competition
Opulent Speiselokal,1010,95,2,competition
Rote Lokal,7000,536,2,competition
Große Küche,8055,16,2,competition
Bergdorf Schanke,1090,126,2,competition
Märchenhafte Tanzlokal,4020,693,2,competition
Gebackene Gasthof,2544,240,2,competition
Schöne Verköstigungszimmer,1210,880,2,competition
Herbstliche Rathskeller,6020,127,2,competition
Herbstliche Winkel,1020,164,2,competition
Idyllische Ecke,1010,108,2,competition
Weinstube Herberge,5600,424,2,competition
Geheimnisvolle Tisch,3150,1755,2,competition
Kleine Brauhaus,5020,510,2,competition
Silberne Pizzeria,1070,15,2,competition
Frische Almhütte,2625,458,2,competition
Romantische Schmankerl,2601,126,2,competition
Dörfler Küche,1070,54,2,competition
Magische Krug,1080,5,2,competition
Alte Brauhaus,2326,356,2,competition
Himmel Stube,6330,141,2,competition
Sonnen Grillroom,1160,36,2,competition
Nostalgische Braustube,2700,27,2,competition
Kaiser Salons,4020,1682,2,competition
Roter Bodega,4400,995,2,competition
Sonnige Stube,1100,373,2,competition
Exotische Blick,3100,318,2,competition
Winterliche Speiselokal,4701,221,2,competition
Ehrwürdige Schlemmerparadies,5020,689,2,competition
Romantische Ort,2333,182,2,competition
Himmel Gastgewölbe,5020,438,2,competition
Ruhige Bierstube,8010,14,2,competition
Verzauberte Weinstube,9061,31,2,competition
Gemütliche Hof,1010,6,2,competition
Herbstliche Kneipe,1150,962,2,competition
Geheimnisvolle Gastgewölbe,1210,393,2,competition
Sonnige Brauhaus,4030,1233,2,competition
Verträumte Zirbelstube,3382,125,2,competition
Berg Alm,8010,285,2,competition
Gebackene Schänke,6850,344,2,competition
Grüne Pizzeria,7041,69,2,competition
Kleine Stubn,8010,348,2,competition
Wald Brauerei,5020,34,2,competition
Glanzvolle Jausenstation,2282,369,2,competition
Rote Südseeparadies,8010,159,2,competition
Ehrwürdige Tenne,1080,185,2,competition
Traditionsreiche Dorf,1040,85,2,competition
Herbstliche Keller,6020,274,2,competition
Herbstliche Tisch,1120,1054,2,competition
Adventurous Brauerei,8010,12,2,competition
Verzauberte Südseeparadies,1030,908,2,competition
Gute Kneipe,2512,28,2,competition
Hof Gastzimmer,5020,335,2,competition
Bustling Platz,1070,11,2,competition
Himmel Zirbelstube,4020,14,2,competition
Himmel Bauernhof,8020,11,2,competition
Rote Schlösschen,1020,506,2,competition
Hof Schmiede,9020,327,2,competition
Prachtvolle Stüberl,1010,5,2,competition
Gebackene Bierstube,2241,403,2,competition
Traditionsreiche Bodega,6800,273,2,competition
Hohe Schankstube,4600,662,2,competition
Mühle Zimmer,8720,529,2,competition
Elegante Gourmet,5020,874,2,competition
Stille Inn,6900,596,2,competition
Ehrwürdige Weinbar,2511,1922,2,competition
Schöne Eatery,8010,5,2,competition
Fischer Soda fountain,2724,23,2,competition
Blumen Hütte,8041,1679,2,competition
Prachtvolle Mühle,2100,560,2,competition
Wirtshaus Speakeasy,1070,9,2,competition
Quaint Brauerei,2500,423,2,competition
Silberne Weinstube,1070,50,2,competition
Köstliche Scheune,1060,63,2,competition
Countrified Bierbrunnen,1150,1535,2,competition
Sanfte Hangout,6020,340,2,competition
Herzog Bräustüberl,1190,339,2,competition
Stern Jausenstation,7035,313,2,competition
Zirben Gourmet,6410,87,2,competition
Märchenhafte Wirtshaus,6850,212,2,competition
Sonnige Platzl,1030,568,2,competition
Legendary Taverne,4030,99,2,competition
Mühle Weinbar,8505,157,2,competition
Kleine Brauerei,1070,279,2,competition
Herbstliche Rittersaal,8054,534,2,competition
Rustikale Heuriger,1100,186,2,competition
Bergdorf Gasthof,5020,14,2,competition
Verzauberte Scheune,1180,201,2,competition
Einsame Weinlokal,2410,174,2,competition
Herzog Grillroom,4201,351,2,competition
Glanzvolle Schlemmerparadies,2640,429,2,competition
Frische Schlemmerparadies,1160,33,2,competition
Ehrwürdige Tal,8700,360,2,competition
Herbstliche Zirbelstube,6020,16,2,competition
Kaiser Felsenkeller,5600,215,2,competition
Kaiser Salons,1200,105,2,competition
Bäuerliche Festscheune,8010,79,2,competition
Traditionsreiche Zimmer,1220,515,2,competition
Rasante Küche,8054,9,2,competition
Grüne Juke joint,1100,6,2,competition
Ehrwürdige Rittersaal,3150,679,2,competition
Gasthof Eck,1070,18,2,competition
Ehrwürdige Bodega,6600,229,2,competition
Maritime Klause,8753,430,2,competition
Glänzende Brauhaus,1050,107,2,competition
Bäuerliche Pinte,9020,706,2,competition
Stilvolle Herrenhaus,1140,403,2,competition
Wald Kneipe,4600,715,2,competition
Himmel Rathskeller,1080,132,2,competition
Wiener Hangout,8160,276,2,competition
Traditionelle Schänke,1110,409,2,competition
Sonnige Drinkery,8053,367,2,competition
Ländliche Weinbar,6020,365,2,competition
Herzog Kaminzimmer,1060,211,2,competition
Festliche Stubn,3331,196,2,competition
Heimat Wanderhütte,3532,104,2,competition
Kleine Brauerei,6020,193,2,competition
Herzog Bauernhof,1230,907,2,competition
Neue Dive,1010,72,2,competition
Verzauberte Pizzeria,1020,257,2,competition
Bustling Zimmer,8041,3,2,competition
Wiener Hangout,8580,262,2,competition
Zirben Speakeasy,4020,376,2,competition
Edelweiß Blick,2514,1042,2,competition
Festliche Feuerstelle,4400,11,2,competition
Alpine Tenne,4020,10,2,competition
Dörfler Bierbrunnen,1150,297,2,competition
Wald Soda fountain,1120,130,2,competition
Herbstliche Verköstigungszimmer,8042,165,2,competition
Zirben Platzl,1220,1199,2,competition
Bergdorf Gastzimmer,1050,253,2,competition
Sonnige Zimmer,1020,16,2,competition
Kaiser Blick,1120,4,2,competition
Ruhige Bodega,7210,103,2,competition
Herzliche Zimmer,8010,13,2,competition
Alpine Hof,1030,131,2,competition
Königliche Eatery,6065,225,2,competition
Rauchige Hof,1040,60,2,competition
Grüne Schanze,5020,13,2,competition
Herzog Hangout,8700,587,2,competition
Sonnen Taverna,3202,11,2,competition
Kleine Dorfschenke,2620,793,2,competition
Kaiser Schmiede,1010,17,2,competition
Dörfler Eatery,8044,16,2,competition
Alpine Heuriger,8020,12,2,competition
Weinstube Brauerei,3133,321,2,competition
Sanfte Südseeparadies,6020,15,2,competition
Festliche Inn,9020,291,2,competition
Traditionsreiche Almhütte,1080,184,2,competition
Fischer Juke joint,5020,32,2,competition
Kaiser Herrenhaus,1100,794,2,competition
Gemütliche Schanke,1090,504,2,competition
Wirtshaus Bodega,3493,115,2,competition
Große Küche,5020,385,2,competition
Exotische Weinbar,1100,360,2,competition
Blaue Stube,5020,256,2,competition
Maritime Pinte,2384,102,2,competition
Scharfe Club,1030,46,2,competition
Ruhige Ratskeller,4400,399,2,competition
Exotische Braustube,1030,704,2,competition
Winterliche Wirt,1010,16,2,competition
Goldene Schankstube,1210,448,2,competition
Große Dive,6330,10,2,competition
Stilvolle Verköstigungszimmer,2000,501,2,competition
Romantische Feuerstelle,1150,336,2,competition
Kaiser Ginmill,9300,416,2,competition
Fröhliche Rittersaal,8700,1325,2,competition
Edle Schlösschen,5300,783,2,competition
Zirben Ecke,1080,55,2,competition
Märchenhafte Salons,1200,30,2,competition
Stille Weinbistro,1060,7,2,competition
Opulent Ratsstube,4020,57,2,competition
Rustikale Schanke,1030,418,2,competition
Alte Gaststube,6900,1224,2,competition
Pittoreske Speakeasy,1220,133,2,competition
Berg Gasthof,1090,541,2,competition
Edelweiß Stuben,8435,1280,2,competition
Kleine See,5020,143,2,competition
Blumen Schanze,4072,155,2,competition
Geheimnisvolle Taverne,4020,317,2,competition
Bäuerliche Jausenstation,1220,1003,2,competition
Rustikale Zirbelstube,2230,430,2,competition
Fischer Tal,1200,1643,2,competition
Prachtvolle Hof,9020,90,2,competition
Stern Gastzimmer,1070,216,2,competition
Kleine Brauerei,4020,388,2,competition
Gebackene Schlemmerparadies,1100,6,2,competition
Gute Platzl,1180,10,2,competition
Zirben Almhütte,1210,40,2,competition
Countrified Rathskeller,1070,32,2,competition
Berg Gesellschaftsraum,4840,558,2,competition
Schloss Schanke,5020,175,2,competition
Wiener Grillplatz,3950,96,2,competition
Herbstliche Kellerstüberl,1040,406,2,competition
Wein Bierstube,1210,136,2,competition
Ehrwürdige Kellerstüberl,4020,55,2,competition
